,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
5613,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,host neighbourhood not available,1,"['phone', 'work_email']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,4,21,t,0,4,4,1,5.0,5.0,4.75,5.0,5.0,4.75,4.75,t,195.0,195.0,0.0,1.0,2.0,1.18,0,0,21,11.219178082191782,5.7534246575342465,1 bath,97.5,2.0,0.0,0.0
5614,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,1125,t,2,6,6,1,4.83,5.0,5.0,5.0,5.0,4.67,4.83,f,199.6164383561644,199.6164383561644,3.9034717464646516,1.0,4.0,1.46,2,2,10,4.986301369863014,2.73972602739726,1.5 baths,49.9041095890411,4.0,0.0,1.9554861205868759
5615,"Amsterdam, Netherlands",within a few hours,75.0,79.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,1125,t,0,5,5,0,4.8,4.8,4.8,4.8,4.8,4.6,4.4,f,150.0,150.0,0.0,1.0,2.0,1.29,0,0,38,15.616438356164384,10.41095890410959,1.5 baths,75.0,2.0,0.0,0.0
5616,host location not available,within an hour,100.0,64.0,f,host neighbourhood not available,1,['phone'],t,neighbourhood not available,Entire home,Entire home/apt,2.0,5,30,t,0,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,525.0,525.0,0.0,2.0,4.0,0.75,0,0,226,325.06849315068496,61.917808219178085,2.5 baths,131.25,2.0,0.0,0.0
5617,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,2,['phone'],t,"Amsterdam, Noord-Holland, Netherlands",Private room in condo,Private room,1.0,1,365,t,0,32,32,8,4.41,4.5,4.22,4.56,4.53,4.75,3.97,t,168.3013698630137,168.3013698630137,47.61939446157992,1.0,2.0,7.62,13,35,179,82.87671232876713,49.04109589041096,1 private bath,84.15068493150685,2.0,0.0,28.294121729572964
5618,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,1,365,t,0,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,t,205.0,205.0,0.0,2.0,4.0,1.304610212902193,0,0,122,68.52054794520548,33.42465753424658,1 bath,51.25,2.0,0.0,0.0
5619,"Amsterdam, Netherlands",within a few hours,100.0,75.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,1,30,t,0,2,2,0,5.0,5.0,5.0,4.5,5.0,4.5,5.0,f,203.97260273972603,203.97260273972603,13.54071252481432,2.0,2.0,0.75,0,0,29,19.863013698630137,7.9452054794520555,1 bath,101.98630136986301,1.0,0.0,6.638495730768605
5620,"Amsterdam, Netherlands",within a few hours,100.0,67.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,3.0,3,14,t,0,3,3,2,5.0,5.0,5.0,5.0,5.0,5.0,4.67,f,360.36986301369865,360.36986301369865,16.385220868003913,4.0,4.0,1.23,0,0,51,50.83561643835616,13.972602739726028,1 bath,90.09246575342466,1.0,0.0,4.546778892934525
5621,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,host neighbourhood not available,1,"['email', 'phone']",f,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,7,t,0,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,t,232.0,232.0,0.0,1.0,2.0,1.304610212902193,0,0,129,81.9945205479452,35.342465753424655,1.5 baths,116.0,2.0,0.0,0.0
5622,"Amsterdam, Netherlands",within an hour,100.0,32.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,1,10,t,0,8,8,0,5.0,4.63,4.63,5.0,5.0,5.0,4.88,f,205.6986301369863,205.6986301369863,9.040028401666417,1.0,2.0,2.11,5,35,310,174.68493150684932,84.93150684931507,1 bath,102.84931506849315,2.0,0.0,4.394792709920408
5623,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire villa,Entire home/apt,3.0,3,365,t,0,5,5,0,4.0,4.0,4.0,4.6,4.2,4.4,3.6,t,475.0,475.0,0.0,3.0,5.0,2.94,0,0,129,167.87671232876713,35.342465753424655,3 baths,95.0,1.6666666666666667,0.0,0.0
5624,host location not available,response not available,94.96734148204736,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,1,365,t,0,4,4,0,4.75,4.75,4.0,4.75,4.75,5.0,4.25,t,800.0,800.0,0.0,1.0,2.0,0.94,0,0,0,0.0,0.0,1 bath,400.0,2.0,0.0,0.0
5625,Netherlands,within an hour,100.0,100.0,f,host neighbourhood not available,2,['phone'],t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,4,30,t,0,3,3,0,5.0,5.0,5.0,5.0,5.0,4.67,4.67,t,150.0,150.0,0.0,1.0,2.0,1.53,0,0,0,0.0,0.0,1.5 baths,75.0,2.0,0.0,0.0
5626,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Private room in bed and breakfast,Private room,1.0,1,365,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,260.0,260.0,0.0,2.0,2.0,0.31,0,0,1,0.7123287671232876,0.273972602739726,1 private bath,130.0,1.0,0.0,0.0
5627,"Amsterdam, Netherlands",within an hour,100.0,98.0,t,Zeeburg,7,"['email', 'phone']",t,neighbourhood not available,Houseboat,Entire home/apt,2.0,2,3,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,600.0,600.0,0.0,3.0,4.0,0.26,0,0,0,0.0,0.0,1 bath,150.0,1.3333333333333333,0.0,0.0
5628,"Amsterdam, Netherlands",a few days or more,0.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,5,14,t,2,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,179.13150684931506,179.13150684931506,6.308394823617189,1.0,2.0,0.56,7,37,37,17.232876712328768,10.136986301369863,1 bath,89.56575342465753,2.0,0.0,3.5216556453822467
5629,"Amsterdam, Netherlands",within an hour,100.0,91.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,4,7,t,0,5,5,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,450.0,450.0,0.0,2.0,3.0,1.22,0,0,0,0.0,0.0,1.5 baths,150.0,1.5,0.0,0.0
5630,Netherlands,within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,30,t,0,5,5,1,4.8,5.0,5.0,4.6,5.0,5.0,4.8,t,296.3753424657534,296.3753424657534,15.778304244790816,1.0,2.0,1.44,0,0,0,0.0,0.0,1 bath,148.1876712328767,2.0,0.0,5.3237574062403725
5631,host location not available,response not available,94.96734148204736,25.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,14,15,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,375.0,375.0,0.0,1.0,2.0,0.37,0,0,68,69.86301369863014,18.63013698630137,1.5 baths,187.5,2.0,0.0,0.0
5632,"Amsterdam, Netherlands",within a day,70.0,82.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,14,t,0,5,5,2,5.0,5.0,4.8,4.8,5.0,5.0,4.8,f,259.6164383561644,259.6164383561644,1.9231822942681498,1.0,2.0,2.54,0,0,65,46.3013698630137,17.80821917808219,1 bath,129.8082191780822,2.0,0.0,0.7407783214519572
5633,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,4,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in hostel,Private room,1.0,1,365,t,8,4,4,0,3.0,3.5,2.25,4.25,3.0,3.25,3.0,t,126.47945205479452,126.47945205479452,14.806545171602691,6.0,6.0,1.02,8,8,8,2.506849315068493,2.191780821917808,3 shared baths,21.079908675799086,1.0,0.0,11.706680358789088
5634,"Amsterdam, Netherlands",within a few hours,100.0,67.0,f,host neighbourhood not available,7,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,3,9,t,0,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,250.0,250.0,0.0,2.0,4.0,0.83,0,0,0,0.0,0.0,2 baths,62.5,2.0,0.0,0.0
5635,"Amsterdam, Netherlands",within an hour,100.0,82.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,4,365,t,0,3,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,195.0,195.0,0.0,1.0,2.0,0.87,0,0,129,68.91780821917808,35.342465753424655,1 bath,97.5,2.0,0.0,0.0
5636,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,5,14,t,0,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,t,100.0,100.0,0.0,2.0,4.0,1.304610212902193,0,0,0,0.0,0.0,1 bath,25.0,2.0,0.0,0.0
5637,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,7,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Room in hotel,Private room,1.0,1,365,t,1,25,25,7,4.44,4.64,4.36,4.84,4.8,4.8,4.24,t,122.4876712328767,122.4876712328767,62.55979984283144,1.0,2.0,7.14,5,27,46,13.512328767123288,12.602739726027398,1 private bath,61.24383561643835,2.0,0.0,51.07436463861832
5638,"Amsterdam, Netherlands",within a day,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,5,t,4,3,3,0,5.0,5.0,5.0,5.0,5.0,4.67,4.67,f,240.0958904109589,240.0958904109589,10.42524986334772,2.0,4.0,0.95,4,4,131,86.87397260273973,35.89041095890411,1.5 baths,60.023972602739725,2.0,0.0,4.3421192447331745
5639,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,2,365,t,30,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,t,1000.0,1000.0,0.0,2.0,4.0,1.304610212902193,60,90,365,1000.0,100.0,1 bath,250.0,2.0,0.0,0.0
5640,"Amsterdam, Netherlands",within a few hours,67.0,33.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,30,60,t,5,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,f,366.5753424657534,366.5753424657534,47.23739375068942,1.0,2.0,1.304610212902193,5,5,103,84.65753424657534,28.21917808219178,2 baths,183.2876712328767,2.0,0.0,12.886135066518415
5641,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,1,[],t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,2,28,t,0,1,1,0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,f,197.15342465753426,197.15342465753426,5.607933993821728,1.0,2.0,0.28,0,0,0,0.0,0.0,1 bath,98.57671232876713,2.0,0.0,2.8444517276648886
5642,"Amsterdam, Netherlands",within a few hours,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,365,t,0,4,4,0,4.75,5.0,4.25,5.0,5.0,4.5,4.5,f,150.41095890410958,150.41095890410958,3.1832132516451597,1.0,2.0,1.18,0,0,0,0.0,0.0,1 bath,75.20547945205479,2.0,0.0,2.1163439651192775
5643,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,1125,t,0,3,3,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,250.0,250.0,0.0,1.0,2.0,1.3,5,5,5,3.4246575342465753,1.36986301369863,1 bath,125.0,2.0,0.0,0.0
5644,"Amsterdam, Netherlands",within a day,70.0,70.0,f,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Entire vacation home,Entire home/apt,2.0,5,13,t,2,7,7,1,4.86,5.0,4.57,5.0,5.0,5.0,4.71,f,262.73972602739724,262.73972602739724,21.81718963709569,2.0,4.0,1.81,2,2,10,7.260273972602739,2.73972602739726,3 baths,65.68493150684931,2.0,0.0,8.30372702558908
5645,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,4,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in hostel,Private room,1.0,1,365,t,12,2,2,0,3.0,3.0,2.0,4.0,3.5,4.0,2.5,t,126.47945205479452,126.47945205479452,14.806545171602691,6.0,6.0,0.77,12,12,12,3.9726027397260273,3.287671232876712,3 shared baths,21.079908675799086,1.0,0.0,11.706680358789088
5646,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,4,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in hostel,Private room,1.0,1,365,t,17,2,2,0,3.0,3.5,2.5,3.0,3.0,3.0,3.0,t,152.7123287671233,152.7123287671233,20.742719795316106,8.0,8.0,0.54,17,17,17,8.054794520547945,4.657534246575342,3 shared baths,19.089041095890412,1.0,0.0,13.582871771242155
5647,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,12,15,t,0,3,3,1,5.0,5.0,5.0,4.67,5.0,5.0,5.0,f,600.0,600.0,0.0,1.0,2.0,1.05,0,0,0,0.0,0.0,1 bath,300.0,2.0,0.0,0.0
5648,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,1,['phone'],f,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,5,t,0,3,3,1,5.0,5.0,4.67,5.0,5.0,5.0,4.33,t,192.6931506849315,192.6931506849315,12.121821309485618,1.0,2.0,0.89,5,35,35,16.78082191780822,9.58904109589041,1 bath,96.34657534246575,2.0,0.0,6.290738029036513
5649,"Amsterdam, Netherlands",within a day,50.0,80.17012104128669,f,host neighbourhood not available,3,"['email', 'phone']",f,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,365,t,0,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,f,485.0,485.0,0.0,1.0,2.0,1.304610212902193,0,0,129,171.41095890410958,35.342465753424655,1 bath,242.5,2.0,0.0,0.0
5650,Netherlands,within a few hours,100.0,55.0,f,host neighbourhood not available,1,"['email', 'phone']",f,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,14,t,1,1,1,0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,f,140.0,140.0,0.0,1.0,2.0,0.65,1,1,1,0.3835616438356164,0.273972602739726,1 bath,70.0,2.0,0.0,0.0
5651,host location not available,within a few hours,96.0,79.0,f,host neighbourhood not available,2,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Private room in guest suite,Private room,1.0,2,365,t,16,11,11,2,4.0,4.55,3.18,4.73,4.64,4.82,4.0,f,102.35068493150685,102.35068493150685,8.762293142949884,1.944640753828033,2.0,3.03,16,16,16,5.846575342465753,4.383561643835616,1.5 baths,51.175342465753424,1.782319352428867,0.0,8.561049834511236
5652,"Amsterdam, Netherlands",within an hour,100.0,67.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,2.0,2,365,t,0,3,3,0,4.67,4.33,4.33,5.0,5.0,5.0,4.33,f,450.0,450.0,0.0,2.0,4.0,0.83,0,0,0,0.0,0.0,1.5 baths,112.5,2.0,0.0,0.0
5653,"Amsterdam, Netherlands",within an hour,100.0,62.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,1,365,t,0,6,6,0,5.0,5.0,5.0,5.0,5.0,4.83,4.83,f,130.0,130.0,0.0,1.0,2.0,1.88,0,0,0,0.0,0.0,1 bath,65.0,2.0,0.0,0.0
5654,host location not available,within a few hours,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",f,neighbourhood not available,Entire townhouse,Entire home/apt,3.0,5,17,t,0,1,1,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,t,150.0,150.0,0.0,3.0,4.0,1.0,0,0,64,26.301369863013697,17.534246575342465,2 baths,37.5,1.3333333333333333,0.0,0.0
5655,"Amsterdam, Netherlands",within a few hours,100.0,50.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire guest suite,Entire home/apt,1.0,2,14,t,0,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,180.0,180.0,0.0,1.0,2.0,2.0,0,0,0,0.0,0.0,1 bath,90.0,2.0,0.0,0.0
5656,"Amsterdam, Netherlands",within a day,100.0,36.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,2,30,t,5,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,f,100.0,100.0,0.0,1.0,2.0,0.45,12,15,45,12.32876712328767,12.32876712328767,1 bath,50.0,2.0,0.0,0.0
5657,"Uithoorn, Netherlands",response not available,94.96734148204736,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Private room in condo,Private room,1.0,10,365,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,85.0,85.0,0.0,1.0,1.0,0.37,1,1,102,23.753424657534246,27.945205479452056,1 shared bath,85.0,1.0,0.0,0.0
5658,Netherlands,within an hour,100.0,88.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,3,t,5,3,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,199.0,199.0,0.0,1.0,2.0,3.0,5,5,164,89.41369863013699,44.93150684931507,1.5 baths,99.5,2.0,0.0,0.0
5659,"Amsterdam, Netherlands",within an hour,100.0,70.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire home,Entire home/apt,2.0,3,365,t,3,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,277.42739726027395,277.42739726027395,3.3180020250001125,2.0,4.0,0.59,6,24,24,17.96986301369863,6.575342465753424,2.5 baths,69.35684931506849,2.0,0.0,1.1959893138770514
5660,host location not available,within an hour,83.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,2.0,7,30,t,0,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,t,169.0,169.0,0.0,2.0,3.0,1.304610212902193,0,0,73,33.8,20.0,1.5 baths,56.333333333333336,1.5,0.0,0.0
5661,"Amsterdam, Netherlands",within a few hours,90.0,91.0,f,host neighbourhood not available,1,['phone'],f,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,2,30,t,2,6,6,0,4.67,4.67,4.5,4.67,4.33,4.33,3.83,f,249.92054794520547,249.92054794520547,9.15355810996781,1.944640753828033,2.0,1.76,2,4,4,3.265753424657534,1.095890410958904,1 bath,124.96027397260274,1.782319352428867,0.0,3.662587244316825
5662,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,2.0,3,16,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,200.85479452054796,200.85479452054796,5.718032040043037,2.0,3.0,0.57,2,8,8,5.238356164383561,2.191780821917808,1 bath,66.95159817351599,1.5,0.0,2.8468486668154034
5663,"Amsterdam, Netherlands",within a few hours,100.0,64.0,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,30,t,0,4,4,1,5.0,4.5,5.0,5.0,5.0,5.0,5.0,f,99.0,99.0,0.0,2.0,3.0,1.32,0,0,0,0.0,0.0,2 baths,33.0,1.5,0.0,0.0
5664,host location not available,within a few hours,100.0,67.0,f,host neighbourhood not available,1,['phone'],f,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,20,t,1,3,3,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,146.87671232876713,146.87671232876713,22.381522749582786,1.0,2.0,1.7,1,2,7,3.164383561643836,1.9178082191780823,1 bath,73.43835616438356,2.0,0.0,15.238305919786823
5665,"Amsterdam, Netherlands",within an hour,100.0,67.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,7,1125,t,2,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,200.0,200.0,0.0,1.0,2.0,0.41,6,26,265,145.2054794520548,72.6027397260274,1.5 baths,100.0,2.0,0.0,0.0
5666,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Private room in condo,Private room,1.0,2,7,t,26,7,7,2,5.0,5.0,4.71,5.0,5.0,4.86,5.0,f,140.0,140.0,0.0,1.0,2.0,1.81,44,66,341,130.7945205479452,93.42465753424658,1.5 shared baths,70.0,2.0,0.0,0.0
5667,host location not available,within an hour,97.0,100.0,f,host neighbourhood not available,39,"['email', 'phone']",t,neighbourhood not available,Entire serviced apartment,Entire home/apt,1.0,1,365,t,23,3,3,0,3.67,3.67,3.33,3.67,3.67,5.0,3.33,t,439.1095890410959,439.1095890410959,114.62235672217224,2.0,4.0,1.43,49,79,108,140.82191780821918,29.589041095890412,1 bath,109.77739726027397,2.0,0.0,26.103359977284583
5668,"Madrid, Spain",within an hour,100.0,100.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,3,25,t,3,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,224.92876712328768,224.92876712328768,1.3609021987345538,1.0,4.0,1.13,3,3,3,1.7780821917808218,0.821917808219178,1 bath,56.23219178082192,4.0,0.0,0.6050369706550776
5669,host location not available,within an hour,97.0,100.0,f,host neighbourhood not available,39,"['email', 'phone']",t,neighbourhood not available,Entire serviced apartment,Entire home/apt,2.0,1,365,t,15,3,3,1,4.33,5.0,5.0,5.0,3.67,5.0,5.0,t,507.36986301369865,507.36986301369865,134.3980788358278,3.0,4.0,0.77,42,69,98,161.36986301369862,26.84931506849315,1 bath,126.84246575342466,1.3333333333333333,0.0,26.489172620053537
5670,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,1,365,t,8,12,12,3,4.25,4.25,4.58,4.67,4.5,3.92,4.0,t,180.26027397260273,180.26027397260273,10.152176453249803,2.0,4.0,4.09,25,55,330,163.94794520547944,90.41095890410958,1 bath,45.06506849315068,2.0,0.0,5.631954412092375
5671,"Amsterdam, Netherlands",within a few hours,80.0,71.0,f,host neighbourhood not available,1,['phone'],t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,1,3,t,24,4,4,1,5.0,4.75,4.5,5.0,5.0,5.0,4.75,f,314.027397260274,314.027397260274,34.41144575539325,1.0,3.0,1.15,54,84,110,103.67123287671232,30.136986301369863,1 bath,104.67579908675799,3.0,0.0,10.958103036746238
5672,"Amsterdam, Netherlands",response not available,94.96734148204736,40.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,3.0,7,21,t,0,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,f,199.0,199.0,0.0,2.0,4.0,1.304610212902193,0,0,0,0.0,0.0,1.5 baths,49.75,2.0,0.0,0.0
5673,"Delft, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,365,t,0,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,t,150.0,150.0,0.0,1.0,2.0,1.304610212902193,0,0,0,0.0,0.0,1 bath,75.0,2.0,0.0,0.0
5674,"Milan, Italy",within a day,93.0,76.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,500,t,19,10,10,2,4.9,5.0,4.8,4.9,5.0,4.9,4.5,f,430.0,430.0,0.0,2.0,3.0,3.41,42,72,347,408.7945205479452,95.06849315068493,1 bath,143.33333333333334,1.5,0.0,0.0
5675,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,2,1125,t,0,6,6,2,5.0,4.83,4.83,5.0,5.0,5.0,5.0,t,180.0,180.0,0.0,1.0,2.0,1.76,0,0,120,59.178082191780824,32.87671232876712,1 bath,90.0,2.0,0.0,0.0
5676,host location not available,within a few hours,88.0,70.0,f,host neighbourhood not available,1,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire home,Entire home/apt,4.0,5,90,t,0,4,4,0,4.5,4.25,4.5,4.25,3.5,4.5,4.0,f,250.0,250.0,0.0,4.0,4.0,1.5,0,0,0,0.0,0.0,1.5 baths,62.5,1.0,0.0,0.0
5677,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,3,"['email', 'phone']",f,neighbourhood not available,Entire condo,Entire home/apt,1.0,1,365,t,3,1,1,1,5.0,5.0,5.0,5.0,5.0,4.0,4.0,t,173.35890410958905,173.35890410958905,14.78118639768804,1.0,2.0,1.0,8,8,9,3.750684931506849,2.4657534246575343,1.5 baths,86.67945205479452,2.0,0.0,8.526349698394549
